round,id1,id2,bid1,bid2
10278,8,10,defect,cooperate
10279,2,15,cooperate,defect
10280,23,7,defect,defect
10281,11,24,defect,cooperate
10282,14,18,cooperate,defect
10283,5,16,defect,defect
10284,4,17,defect,defect
10285,3,21,cooperate,cooperate
10286,14,4,defect,defect
10287,22,19,defect,defect
10288,10,20,cooperate,cooperate
10289,18,7,defect,defect
10290,12,13,defect,defect
10291,16,5,defect,defect
10292,23,24,defect,defect
10293,8,1,defect,cooperate
10294,17,15,defect,defect
10295,11,6,cooperate,cooperate
10296,2,9,cooperate,defect
10297,19,6,cooperate,cooperate
10298,2,21,cooperate,cooperate
10299,24,1,defect,defect
10300,11,7,defect,defect
10301,12,18,defect,defect
10302,5,14,defect,defect
10303,8,23,cooperate,defect
10304,17,16,defect,defect
10305,9,22,defect,defect
10306,15,20,defect,cooperate
10307,13,4,defect,defect
10308,3,10,defect,cooperate
10309,18,21,cooperate,cooperate
10310,20,5,cooperate,defect
10311,19,13,cooperate,cooperate
10312,14,24,defect,defect
10313,3,23,defect,defect
10314,1,7,cooperate,cooperate
10315,10,11,defect,cooperate
10316,9,12,defect,defect
10317,22,17,cooperate,cooperate
10318,2,8,cooperate,defect
10319,16,6,defect,defect
10320,4,15,defect,defect
10321,4,10,defect,defect
10322,15,7,defect,defect
10323,12,11,defect,defect
10324,3,8,defect,defect
10325,16,5,defect,defect
10326,18,2,cooperate,cooperate
10327,6,1,cooperate,cooperate
10328,23,21,defect,defect
10329,24,19,cooperate,defect
10330,9,20,defect,cooperate
10331,13,17,cooperate,cooperate
10332,14,22,cooperate,cooperate
10333,6,21,cooperate,cooperate
10334,20,12,cooperate,defect
10335,4,18,defect,defect
10336,24,9,defect,defect
10337,22,15,defect,defect
10338,5,14,defect,defect
10339,3,8,defect,cooperate
10340,19,7,cooperate,cooperate
10341,23,1,defect,defect
10342,10,17,cooperate,defect
10343,13,16,defect,defect
10344,2,11,cooperate,defect
10345,4,8,defect,cooperate
10346,9,19,defect,defect
10347,24,23,defect,defect
10348,15,13,defect,defect
10349,7,21,defect,defect
10350,12,11,defect,defect
10351,2,14,cooperate,cooperate
10352,6,22,cooperate,cooperate
10353,20,18,cooperate,cooperate
10354,16,17,defect,defect
10355,10,1,defect,cooperate
10356,3,5,defect,defect
10357,17,7,cooperate,cooperate
10358,16,14,defect,defect
10359,21,24,defect,defect
10360,8,18,defect,defect
10361,2,22,cooperate,cooperate
10362,11,4,defect,defect
10363,12,3,defect,defect
10364,6,10,cooperate,cooperate
10365,1,9,defect,defect
10366,19,23,defect,defect
10367,13,20,cooperate,cooperate
10368,5,15,defect,defect
10369,11,20,defect,cooperate
10370,9,2,defect,cooperate
10371,3,10,defect,defect
10372,22,1,cooperate,cooperate
10373,5,15,defect,defect
10374,17,4,defect,defect
10375,16,14,defect,defect
10376,18,13,defect,defect
10377,19,8,defect,cooperate
10378,21,24,defect,defect
10379,7,12,defect,defect
10380,23,6,defect,defect
10381,1,24,cooperate,defect
10382,14,17,cooperate,cooperate
10383,16,21,defect,defect
10384,19,2,cooperate,cooperate
10385,9,7,defect,defect
10386,3,11,defect,cooperate
10387,22,23,defect,defect
10388,10,12,defect,defect
10389,13,4,defect,defect
10390,5,18,defect,defect
10391,6,20,cooperate,cooperate
10392,15,8,defect,defect
10393,9,10,defect,defect
10394,2,16,cooperate,cooperate
10395,15,24,defect,defect
10396,11,14,defect,cooperate
10397,13,12,defect,defect
10398,21,3,cooperate,cooperate
10399,1,22,cooperate,cooperate
10400,17,7,cooperate,cooperate
10401,20,18,cooperate,cooperate
10402,23,8,defect,defect
10403,19,4,defect,defect
10404,6,5,defect,defect
10405,9,12,defect,defect
10406,7,22,cooperate,defect
10407,8,14,cooperate,cooperate
10408,13,5,defect,defect
10409,3,24,defect,defect
10410,19,4,defect,defect
10411,1,11,defect,cooperate
10412,2,20,cooperate,cooperate
10413,21,23,defect,defect
10414,18,15,defect,defect
10415,6,16,defect,defect
10416,17,10,cooperate,cooperate
10417,13,21,cooperate,cooperate
10418,19,20,cooperate,cooperate
10419,24,3,defect,defect
10420,6,1,cooperate,cooperate
10421,5,15,defect,defect
10422,16,11,defect,cooperate
10423,2,14,cooperate,cooperate
10424,22,12,defect,defect
10425,17,18,defect,defect
10426,8,10,defect,cooperate
10427,23,4,defect,defect
10428,7,9,defect,defect
10429,10,22,defect,defect
10430,24,9,defect,defect
10431,23,17,defect,defect
10432,13,16,defect,defect
10433,4,12,defect,defect
10434,7,5,defect,defect
10435,19,2,cooperate,cooperate
10436,20,14,cooperate,cooperate
10437,15,11,defect,defect
10438,18,21,cooperate,cooperate
10439,8,3,defect,defect
10440,1,6,cooperate,cooperate
10441,5,11,defect,cooperate
10442,6,10,cooperate,cooperate
10443,19,17,cooperate,cooperate
10444,9,16,defect,defect
10445,4,23,defect,defect
10446,24,22,defect,defect
10447,14,8,defect,defect
10448,21,13,cooperate,cooperate
10449,20,18,cooperate,defect
10450,7,1,cooperate,cooperate
10451,2,12,cooperate,defect
10452,3,15,defect,defect
10453,1,8,defect,cooperate
10454,7,19,cooperate,cooperate
10455,10,11,cooperate,defect
10456,23,17,defect,defect
10457,2,3,cooperate,cooperate
10458,13,16,defect,defect
10459,15,22,defect,defect
10460,14,24,defect,defect
10461,5,20,defect,cooperate
10462,9,12,defect,defect
10463,4,6,defect,defect
10464,18,21,defect,cooperate
10465,11,4,cooperate,defect
10466,19,16,defect,cooperate
10467,5,9,defect,defect
10468,7,14,cooperate,cooperate
10469,2,23,cooperate,defect
10470,15,3,defect,defect
10471,1,18,cooperate,cooperate
10472,12,21,defect,defect
10473,17,13,cooperate,cooperate
10474,6,8,defect,cooperate
10475,24,22,defect,defect
10476,20,10,cooperate,cooperate
10477,16,20,defect,cooperate
10478,10,23,defect,defect
10479,6,1,cooperate,cooperate
10480,22,3,defect,defect
10481,9,21,defect,defect
10482,15,14,defect,defect
10483,24,2,cooperate,cooperate
10484,7,12,defect,defect
10485,4,19,defect,defect
10486,17,5,defect,defect
10487,11,13,cooperate,cooperate
10488,18,8,defect,defect
10489,13,8,cooperate,cooperate
10490,24,2,cooperate,cooperate
10491,9,23,defect,defect
10492,18,3,defect,defect
10493,17,20,cooperate,cooperate
10494,19,10,defect,defect
10495,12,16,defect,defect
10496,15,22,defect,defect
10497,4,21,defect,defect
10498,11,6,defect,cooperate
10499,14,1,cooperate,cooperate
10500,5,7,defect,defect
10501,9,15,defect,defect
10502,4,3,defect,defect
10503,6,7,cooperate,cooperate
10504,17,11,defect,cooperate
10505,2,14,cooperate,cooperate
10506,1,23,defect,defect
10507,16,18,defect,defect
10508,13,19,cooperate,cooperate
10509,8,5,cooperate,defect
10510,20,24,cooperate,defect
10511,12,21,defect,defect
10512,22,10,cooperate,defect
10513,21,5,defect,defect
10514,8,2,defect,cooperate
10515,15,12,defect,defect
10516,1,20,cooperate,cooperate
10517,23,18,defect,defect
10518,24,9,defect,defect
10519,13,22,cooperate,cooperate
10520,10,3,cooperate,defect
10521,16,19,defect,defect
10522,14,17,cooperate,cooperate
10523,6,11,defect,defect
10524,4,7,defect,defect
10525,13,18,defect,cooperate
10526,22,1,cooperate,cooperate
10527,19,2,cooperate,cooperate
10528,12,3,defect,defect
10529,17,21,cooperate,cooperate
10530,15,23,defect,defect
10531,10,11,defect,cooperate
10532,16,20,defect,cooperate
10533,6,8,cooperate,defect
10534,9,5,defect,defect
10535,4,14,defect,defect
10536,7,24,cooperate,defect
10537,1,20,cooperate,cooperate
10538,10,6,cooperate,cooperate
10539,21,3,cooperate,cooperate
10540,8,17,defect,defect
10541,23,7,defect,defect
10542,13,11,cooperate,defect
10543,4,12,defect,defect
10544,14,24,defect,defect
10545,9,16,defect,defect
10546,5,19,defect,defect
10547,2,22,cooperate,cooperate
10548,15,18,defect,defect
10549,12,4,defect,defect
10550,24,16,defect,defect
10551,18,5,defect,defect
10552,19,6,cooperate,cooperate
10553,2,20,cooperate,cooperate
10554,13,1,cooperate,cooperate
10555,14,15,defect,defect
10556,7,3,cooperate,cooperate
10557,21,23,defect,defect
10558,22,8,cooperate,defect
10559,9,11,defect,defect
10560,10,17,defect,cooperate
10561,12,13,defect,defect
10562,15,17,defect,defect
10563,5,22,defect,defect
10564,10,16,defect,defect
10565,8,9,cooperate,defect
10566,18,20,defect,cooperate
10567,7,1,cooperate,cooperate
10568,11,19,defect,defect
10569,4,24,defect,defect
10570,3,2,cooperate,cooperate
10571,23,6,defect,defect
10572,21,14,cooperate,cooperate
10573,13,4,defect,defect
10574,21,5,defect,defect
10575,24,10,defect,defect
10576,17,14,cooperate,cooperate
10577,7,3,cooperate,cooperate
10578,8,2,cooperate,cooperate
10579,15,20,defect,cooperate
10580,18,16,defect,defect
10581,1,6,cooperate,cooperate
10582,23,11,defect,defect
10583,22,9,defect,defect
10584,19,12,defect,defect
10585,18,3,defect,defect
10586,16,21,defect,defect
10587,9,14,defect,defect
10588,24,22,defect,defect
10589,5,12,defect,defect
10590,7,10,defect,cooperate
10591,17,4,defect,defect
10592,6,15,defect,defect
10593,20,2,cooperate,cooperate
10594,19,8,defect,defect
10595,13,23,defect,defect
10596,1,11,cooperate,cooperate
10597,1,20,cooperate,cooperate
10598,8,10,defect,cooperate
10599,17,13,cooperate,cooperate
10600,18,19,defect,defect
10601,21,9,defect,defect
10602,2,3,cooperate,cooperate
10603,6,4,defect,defect
10604,12,22,defect,defect
10605,11,5,defect,defect
10606,15,7,defect,defect
10607,16,24,defect,defect
10608,23,14,defect,defect
10609,18,16,defect,defect
10610,10,4,defect,defect
10611,11,20,cooperate,cooperate
10612,9,22,defect,defect
10613,2,12,cooperate,defect
10614,23,24,defect,defect
10615,7,21,defect,defect
10616,13,14,cooperate,cooperate
10617,19,1,cooperate,cooperate
10618,8,3,defect,defect
10619,5,15,defect,defect
10620,6,17,cooperate,cooperate
10621,24,11,cooperate,cooperate
10622,19,15,defect,defect
10623,1,10,defect,cooperate
10624,3,22,defect,defect
10625,8,4,cooperate,defect
10626,21,14,cooperate,cooperate
10627,12,18,defect,defect
10628,7,9,defect,defect
10629,2,20,cooperate,cooperate
10630,16,13,defect,defect
10631,5,6,defect,defect
10632,17,23,defect,defect
10633,22,1,cooperate,cooperate
10634,5,14,defect,defect
10635,20,13,cooperate,cooperate
10636,17,15,defect,defect
10637,4,23,defect,defect
10638,12,2,defect,cooperate
10639,16,19,cooperate,defect
10640,3,24,defect,defect
10641,10,18,defect,defect
10642,7,8,defect,defect
10643,6,11,defect,defect
10644,21,9,defect,defect
10645,8,12,cooperate,defect
10646,15,7,defect,defect
10647,20,14,cooperate,cooperate
10648,13,21,cooperate,cooperate
10649,18,9,defect,defect
10650,22,5,defect,defect
10651,24,17,defect,defect
10652,19,6,cooperate,cooperate
10653,11,2,defect,cooperate
10654,23,16,defect,defect
10655,4,10,defect,defect
10656,3,1,cooperate,cooperate
10657,3,21,cooperate,cooperate
10658,5,12,defect,defect
10659,7,10,defect,defect
10660,2,9,cooperate,defect
10661,19,20,cooperate,cooperate
10662,23,11,defect,defect
10663,18,8,defect,defect
10664,1,13,cooperate,cooperate
10665,17,14,cooperate,cooperate
10666,15,24,defect,defect
10667,16,4,cooperate,defect
10668,6,22,cooperate,cooperate
10669,21,12,defect,defect
10670,9,1,defect,defect
10671,10,4,defect,defect
10672,7,14,cooperate,cooperate
10673,2,6,cooperate,cooperate
10674,24,8,defect,cooperate
10675,15,18,defect,defect
10676,19,22,defect,defect
10677,5,3,defect,defect
10678,16,17,defect,defect
10679,23,13,defect,defect
10680,20,11,cooperate,cooperate
10681,15,3,defect,defect
10682,18,9,defect,defect
10683,11,2,cooperate,cooperate
10684,4,23,defect,defect
10685,6,17,cooperate,cooperate
10686,8,20,cooperate,cooperate
10687,14,13,cooperate,cooperate
10688,5,22,defect,defect
10689,12,10,defect,defect
10690,19,16,defect,defect
10691,1,24,defect,defect
10692,7,21,defect,defect
10693,9,11,defect,defect
10694,8,14,defect,defect
10695,22,24,defect,cooperate
10696,23,6,defect,defect
10697,7,21,defect,defect
10698,10,18,defect,defect
10699,20,17,cooperate,cooperate
10700,15,2,defect,cooperate
10701,16,4,defect,defect
10702,3,5,defect,defect
10703,1,12,defect,defect
10704,13,19,cooperate,cooperate
10705,19,21,cooperate,cooperate
10706,13,9,defect,defect
10707,11,15,cooperate,defect
10708,1,12,defect,defect
10709,2,8,cooperate,cooperate
10710,3,4,defect,defect
10711,24,23,defect,defect
10712,10,6,defect,cooperate
10713,17,20,cooperate,cooperate
10714,16,7,defect,defect
10715,18,22,defect,cooperate
10716,5,14,defect,defect
10717,12,22,defect,defect
10718,18,1,cooperate,cooperate
10719,13,4,defect,defect
10720,14,16,defect,defect
10721,6,7,cooperate,cooperate
10722,20,24,cooperate,defect
10723,8,23,cooperate,defect
10724,9,10,defect,defect
10725,5,3,defect,defect
10726,2,17,cooperate,cooperate
10727,15,19,defect,defect
10728,11,21,cooperate,defect
10729,23,21,defect,defect
10730,12,20,defect,cooperate
10731,10,13,defect,cooperate
10732,14,11,cooperate,defect
10733,18,5,defect,defect
10734,7,17,cooperate,cooperate
10735,9,19,defect,defect
10736,16,15,defect,defect
10737,3,4,defect,defect
10738,22,2,cooperate,cooperate
10739,6,8,defect,defect
10740,24,1,defect,defect
10741,24,20,defect,cooperate
10742,2,16,cooperate,cooperate
10743,1,21,cooperate,cooperate
10744,9,5,defect,defect
10745,22,18,cooperate,cooperate
10746,3,10,defect,defect
10747,7,6,cooperate,cooperate
10748,14,19,cooperate,cooperate
10749,13,15,defect,defect
10750,17,12,defect,defect
10751,8,11,cooperate,cooperate
10752,4,23,defect,defect
10753,10,14,cooperate,cooperate
10754,19,2,cooperate,cooperate
10755,21,16,defect,defect
10756,20,8,cooperate,cooperate
10757,13,9,defect,defect
10758,24,7,cooperate,defect
10759,3,11,defect,cooperate
10760,6,4,defect,defect
10761,1,15,cooperate,defect
10762,17,5,defect,defect
10763,23,18,defect,defect
10764,22,12,defect,defect
10765,18,1,cooperate,cooperate
10766,10,14,cooperate,cooperate
10767,3,2,cooperate,cooperate
10768,11,21,cooperate,cooperate
10769,24,5,defect,defect
10770,8,23,defect,defect
10771,17,13,cooperate,cooperate
10772,6,15,defect,defect
10773,9,20,defect,cooperate
10774,4,22,defect,defect
10775,12,16,defect,defect
10776,7,19,cooperate,cooperate
10777,2,21,cooperate,cooperate
10778,8,17,cooperate,defect
10779,5,11,defect,defect
10780,3,10,defect,cooperate
10781,1,18,cooperate,cooperate
10782,19,4,defect,defect
10783,6,23,defect,defect
10784,12,7,defect,defect
10785,9,24,defect,defect
10786,16,13,defect,defect
10787,14,22,cooperate,cooperate
10788,20,15,cooperate,defect
10789,14,7,cooperate,cooperate
10790,12,6,defect,defect
10791,4,9,defect,defect
10792,17,13,cooperate,cooperate
10793,1,15,cooperate,defect
10794,24,19,defect,defect
10795,18,16,defect,defect
10796,11,5,defect,defect
10797,20,21,cooperate,cooperate
10798,10,8,cooperate,defect
10799,23,2,defect,cooperate
10800,22,3,defect,defect
10801,4,3,defect,defect
10802,18,12,defect,defect
10803,17,15,defect,defect
10804,5,1,defect,defect
10805,24,11,defect,defect
10806,21,2,cooperate,cooperate
10807,13,23,defect,defect
10808,8,20,defect,cooperate
10809,7,19,cooperate,cooperate
10810,6,14,cooperate,cooperate
10811,10,22,defect,defect
10812,9,16,defect,defect
10813,18,21,defect,cooperate
10814,2,17,cooperate,cooperate
10815,20,22,cooperate,cooperate
10816,16,7,defect,defect
10817,9,8,defect,cooperate
10818,5,19,defect,defect
10819,11,3,cooperate,defect
10820,23,6,defect,defect
10821,15,14,defect,defect
10822,4,12,defect,defect
10823,13,24,defect,defect
10824,10,1,defect,cooperate
10825,20,16,cooperate,defect
10826,1,13,cooperate,cooperate
10827,2,24,cooperate,cooperate
10828,14,3,cooperate,cooperate
10829,22,15,defect,defect
10830,23,7,defect,defect
10831,11,18,cooperate,defect
10832,12,10,defect,defect
10833,21,6,cooperate,cooperate
10834,17,9,defect,defect
10835,8,4,cooperate,defect
10836,19,5,defect,defect
10837,7,22,defect,cooperate
10838,20,8,cooperate,cooperate
10839,3,24,defect,defect
10840,5,15,defect,defect
10841,9,23,defect,defect
10842,14,2,cooperate,cooperate
10843,10,19,defect,defect
10844,18,16,defect,defect
10845,11,12,defect,defect
10846,17,13,cooperate,cooperate
10847,6,4,defect,defect
10848,1,21,cooperate,cooperate
10849,11,9,cooperate,defect
10850,6,2,cooperate,cooperate
10851,17,10,defect,cooperate
10852,4,8,defect,defect
10853,23,19,defect,defect
10854,5,24,defect,defect
10855,13,15,defect,defect
10856,14,12,defect,defect
10857,16,18,defect,defect
10858,3,7,cooperate,cooperate
10859,1,22,cooperate,cooperate
10860,20,21,cooperate,cooperate
10861,7,17,cooperate,cooperate
10862,18,12,defect,defect
10863,23,24,defect,defect
10864,8,21,defect,defect
10865,15,3,defect,defect
10866,20,16,cooperate,defect
10867,11,2,cooperate,cooperate
10868,10,19,defect,defect
10869,4,9,defect,defect
10870,1,5,defect,defect
10871,6,14,cooperate,cooperate
10872,13,22,cooperate,cooperate
10873,20,2,cooperate,cooperate
10874,9,18,defect,defect
10875,14,23,defect,defect
10876,7,5,defect,defect
10877,1,21,cooperate,cooperate
10878,22,11,defect,cooperate
10879,15,16,defect,cooperate
10880,13,12,defect,defect
10881,19,8,defect,defect
10882,17,24,defect,defect
10883,4,10,defect,defect
10884,6,3,cooperate,cooperate
10885,13,16,defect,defect
10886,9,5,defect,defect
10887,2,10,cooperate,cooperate
10888,14,7,cooperate,cooperate
10889,24,3,defect,defect
10890,11,4,cooperate,defect
10891,1,23,defect,defect
10892,18,15,defect,defect
10893,8,6,defect,defect
10894,22,17,cooperate,cooperate
10895,19,20,cooperate,cooperate
10896,12,21,defect,defect
10897,3,10,defect,defect
10898,8,20,defect,cooperate
10899,16,24,defect,defect
10900,15,19,defect,defect
10901,22,1,cooperate,cooperate
10902,21,14,cooperate,cooperate
10903,2,5,cooperate,defect
10904,4,12,defect,defect
10905,13,11,defect,cooperate
10906,17,9,defect,defect
10907,23,18,defect,defect
10908,7,6,cooperate,cooperate
10909,5,17,defect,defect
10910,7,20,defect,cooperate
10911,8,19,defect,defect
10912,2,10,cooperate,cooperate
10913,15,4,defect,defect
10914,12,14,defect,defect
10915,6,24,defect,defect
10916,13,16,defect,defect
10917,22,23,defect,defect
10918,3,11,defect,cooperate
